fakeid,fakeid0,female0,famid0,year0,age0,eduyrs0,famsize0,kfamincly0,tlabincly0,klabincly0,knlabincly0,wage_inc0,hrs_house0,hrs_workly0,race0,college0,employdB0,fulltimely0,lowincly0,fakeid1,female1,famid1,year1,age1,eduyrs1,famsize1,kfamincly1,tlabincly1,klabincly1,knlabincly1,wage_inc1,hrs_house1,hrs_workly1,race1,college1,employdB1,fulltimely1,lowincly1
17439,17439,Male,4375,2021,35,17,3,90.425995,87.675003,36.75,52.90369,25.085323,2,28.173077,White,Yes,1,Part-time (50-1749 hours),0,17439,Female,4375,2021,29,17,3,90.425995,87.675003,50.924999,52.90369,36.375,3,26.923077,White,Yes,1,Part-time (50-1749 hours),0
17453,17453,Male,4379,2023,42,13,5,167.36641,136.16,70.840004,600.12317,34.421768,1,39.576923,White,No,1,Full-time (1750+ hours),0,17453,Female,4379,2023,43,16,5,167.36641,136.16,65.32,600.12317,24.300596,8,51.692307,White,Yes,1,Full-time (1750+ hours),0
17454,17454,Male,4379,2019,36,12,5,109.27872,109.27873,68.065926,-.00014671913,29.788151,5,43.942307,Black,No,1,Full-time (1750+ hours),0,17454,Female,4379,2019,37,15,5,109.27872,109.27873,41.212803,-.00014671913,21.6,2,36.692307,Black,No,1,Full-time (1750+ hours),0
17456,17456,Male,4380,2023,65,10,2,100.7124,64.840683,0,689.84076,0,15,24.403847,White,No,1,Part-time (50-1749 hours),0,17456,Female,4380,2023,62,14,2,100.7124,64.840683,64.840683,689.84076,23.493,18,53.076923,White,Yes,1,Full-time (1750+ hours),0
17457,17457,Male,4380,2019,42,14,2,244.08002,244.08002,116.20801,0,58.104004,10,38.46154,White,Yes,1,Full-time (1750+ hours),0,17457,Female,4380,2019,44,16,2,244.08002,244.08002,127.872,0,63.936001,10,38.46154,Other,Yes,1,Full-time (1750+ hours),0
17458,17458,Male,4380,2021,35,12,3,87.149994,81.899994,42,100.96154,16.006096,3,50.46154,White,No,1,Full-time (1750+ hours),0,17458,Female,4380,2021,32,15,3,87.149994,81.899994,39.899998,100.96154,20.911949,5,36.692307,Other,Yes,1,Full-time (1750+ hours),0
17460,17460,Male,4381,2017,36,16,5,154.9908,151.42,108.48,68.669243,54.267132,6,38.442307,White,Yes,1,Full-time (1750+ hours),0,17460,Female,4381,2017,29,15,5,154.9908,151.42,42.939999,68.669243,22.364584,12,36.923077,White,No,1,Full-time (1750+ hours),0
17462,17462,Male,4381,2019,68,17,2,114.26401,94.716003,49.9608,375.92316,23.790857,6,40.384617,White,Unknown,1,Full-time (1750+ hours),0,17462,Female,4381,2019,64,16,2,114.26401,94.716003,44.755203,375.92316,21.6,7,39.846153,White,Yes,1,Full-time (1750+ hours),0
17466,17466,Male,4382,2021,28,16,3,118.64999,81.899994,52.499996,706.73077,22.435896,2,45,White,Yes,1,Full-time (1750+ hours),0,17466,Female,4382,2021,28,17,3,118.64999,81.899994,29.399998,706.73077,14.033412,10,40.28846,White,Yes,1,Full-time (1750+ hours),0
17469,17469,Male,4383,2023,34,16,4,97.888,97.704002,69,3.5384252,25.293255,1,52.46154,White,Yes,1,Full-time (1750+ hours),0,17469,Female,4383,2023,34,16,4,97.888,97.704002,28.704,3.5384252,17.729464,5,31.134615,White,Yes,1,Part-time (50-1749 hours),0
17470,17470,Male,4383,2021,34,13,3,112.36469,111.29999,39.899998,20.475094,19.182692,7,40,White,No,1,Full-time (1750+ hours),0,17470,Female,4383,2021,42,17,3,112.36469,111.29999,71.399994,20.475094,49.03846,7,28,White,Yes,1,Part-time (50-1749 hours),0
17473,17473,Male,4384,2017,31,17,2,151.42905,151.42,76.839996,.17400888,36.02438,14,41.01923,White,Yes,1,Full-time (1750+ hours),0,17473,Female,4384,2017,30,16,2,151.42905,151.42,74.580002,.17400888,35.994209,10,39.846153,White,Yes,1,Full-time (1750+ hours),0
17474,17474,Male,4384,2019,69,9,2,55.296001,41.040001,21.6,274.15387,10.384616,6,40,Other,Unknown,1,Full-time (1750+ hours),0,17474,Female,4384,2019,62,12,2,55.296001,41.040001,19.440001,274.15387,8.1270905,21,46,Other,Unknown,1,Full-time (1750+ hours),0
17476,17476,Male,4385,2019,35,17,2,178.45596,176.25601,125.28001,42.306755,63.918369,15,37.692307,White,Yes,1,Full-time (1750+ hours),0,17476,Female,4385,2019,38,17,2,178.45596,176.25601,50.976002,42.306755,28.320002,10,34.615383,White,Yes,1,Full-time (1750+ hours),0
17480,17480,Male,4386,2019,63,16,2,142.25328,140.21425,114.48,39.212154,56.983578,4,38.634617,White,Yes,1,Full-time (1750+ hours),0,17480,Female,4386,2019,63,16,2,142.25328,140.21425,25.734241,39.212154,23.828001,15,20.76923,White,Yes,0,Part-time (50-1749 hours),0
17482,17482,Male,4386,2023,22,12,2,61.235203,61.235199,32.5312,.000073359566,15.822568,4,39.53846,Black,No,0,Full-time (1750+ hours),0,17482,Female,4386,2023,21,12,2,61.235203,61.235199,28.704,.000073359566,13.8,4,40,Black,No,0,Full-time (1750+ hours),0
17485,17485,Male,4387,2023,60,11,2,36.795403,29.645161,0,137.50465,0,10,40,White,No,1,Full-time (1750+ hours),0,17485,Female,4387,2023,54,12,2,36.795403,29.645161,29.645161,137.50465,15.768703,8,36.153847,White,No,1,Full-time (1750+ hours),0
17487,17487,Male,4387,2021,42,11,7,73.5,66.149994,35.699997,141.34627,17.163462,10,40,Other,No,1,Full-time (1750+ hours),0,17487,Female,4387,2021,31,12,7,73.5,66.149994,30.449999,141.34627,14.639422,10,40,Other,No,1,Full-time (1750+ hours),0
17491,17491,Male,4388,2019,30,12,5,102.33216,102.33217,75.600006,-.00014671913,23.261539,15,62.5,Black,No,1,Full-time (1750+ hours),0,17491,Female,4388,2019,36,12,5,102.33216,102.33217,26.732161,-.00014671913,12.852,7,40,Other,No,0,Full-time (1750+ hours),0
17493,17493,Male,4389,2023,49,12,3,174.98401,158.23999,92,322.00037,44.703598,1,39.576923,White,No,1,Full-time (1750+ hours),0,17493,Female,4389,2023,48,15,3,174.98401,158.23999,66.239998,322.00037,33.865032,21,37.615383,White,No,1,Full-time (1750+ hours),0
17504,17504,Male,4392,2017,23,12,4,113,113,63.279999,0,28.763636,6,42.307693,White,No,1,Full-time (1750+ hours),0,17504,Female,4392,2017,23,13,4,113,113,49.720001,0,23.766729,20,40.23077,White,No,1,Full-time (1750+ hours),0
17506,17506,Male,4392,2023,35,17,2,161.18401,161,78.200005,3.5385718,39.100002,5,38.46154,White,Yes,1,Full-time (1750+ hours),0,17506,Female,4392,2023,30,17,2,161.18401,161,82.800003,3.5385718,41.400002,1,38.46154,White,No,1,Full-time (1750+ hours),0
17510,17510,Male,4393,2021,28,17,3,79.936493,79.800003,73.5,2.6248052,34.867172,2,40.53846,White,Yes,1,Full-time (1750+ hours),0,17510,Female,4393,2021,28,17,3,79.936493,79.800003,6.2999997,2.6248052,14.318181,15,8.4615383,White,Yes,0,Part-time (50-1749 hours),0
17512,17512,Male,4394,2023,51,12,2,79.120003,79.120003,64.400002,0,31.322958,14,39.53846,White,No,1,Full-time (1750+ hours),0,17512,Female,4394,2023,58,13,2,79.120003,79.120003,14.72,0,19.4709,20,14.538462,White,No,1,Part-time (50-1749 hours),0
17514,17514,Male,4394,2019,38,16,4,128.52649,128.52,77.760002,.12471126,39.35223,25,38,White,Yes,1,Full-time (1750+ hours),0,17514,Female,4394,2019,37,14,4,128.52649,128.52,50.760002,.12471126,24.403847,3,40,White,No,1,Full-time (1750+ hours),0
17516,17516,Male,4395,2017,27,12,2,77.181259,74.918999,30.848999,43.505009,13.412609,1,44.23077,Black,No,1,Full-time (1750+ hours),0,17516,Female,4395,2017,32,12,2,77.181259,74.918999,44.07,43.505009,22.953125,15,36.923077,Black,No,1,Full-time (1750+ hours),0
17517,17517,Male,4395,2021,23,12,2,70.3647,65.099998,38.849998,101.24426,16.602564,5,45,White,No,1,Full-time (1750+ hours),0,17517,Female,4395,2021,23,16,2,70.3647,65.099998,26.249998,101.24426,25.240383,10,20,White,Yes,1,Part-time (50-1749 hours),0
17522,17522,Male,4396,2019,25,12,3,64.800003,64.800003,54.000004,0,19.636364,1,52.884617,White,Unknown,1,Full-time (1750+ hours),0,17522,Female,4396,2019,26,16,3,64.800003,64.800003,10.8,0,24.324326,40,8.5384617,White,Unknown,0,Part-time (50-1749 hours),0
17526,17526,Male,4397,2021,39,17,4,128.1021,128.09999,60.899998,.040494479,20.714285,4,56.53846,Black,Yes,1,Full-time (1750+ hours),0,17526,Female,4397,2021,37,17,4,128.1021,128.09999,67.199997,.040494479,34.285713,2,37.692307,Black,Yes,1,Full-time (1750+ hours),0
17541,17541,Male,4401,2021,24,16,3,69.299995,69.299995,58.799995,0,28.965515,5,39.03846,White,Yes,1,Full-time (1750+ hours),0,17541,Female,4401,2021,26,17,3,69.299995,69.299995,10.5,0,15.90909,7,12.692307,White,Yes,1,Part-time (50-1749 hours),0
17544,17544,Male,4402,2017,64,13,2,142.4026,136.73001,56.5,109.08831,28.25,8,38.46154,White,No,1,Full-time (1750+ hours),0,17544,Female,4402,2017,59,12,2,142.4026,136.73001,80.230003,109.08831,37.613689,10,41.01923,White,No,1,Full-time (1750+ hours),0
17546,17546,Male,4402,2019,29,6,5,54.000004,54,32.400002,.000073359566,19.251337,20,32.365383,Other,Unknown,1,Part-time (50-1749 hours),0,17546,Female,4402,2019,40,14,5,54.000004,54,21.6,.000073359566,13.500001,12,30.76923,Other,Unknown,1,Part-time (50-1749 hours),0
17549,17549,Male,4403,2021,41,12,3,59.237846,47.334,47.334,228.92014,24.15,8,37.692307,Black,No,1,Full-time (1750+ hours),0,17549,Female,4403,2021,37,13,3,59.237846,47.334,0,228.92014,0,15,37.692307,Black,No,1,Full-time (1750+ hours),0
17550,17550,Male,4403,2017,39,12,2,72.32,72.32,30.51,0,14.034039,15,41.807693,Black,No,0,Full-time (1750+ hours),0,17550,Female,4403,2017,51,13,2,72.32,72.32,41.810001,0,20.100962,14,40,Black,No,1,Full-time (1750+ hours),0
17557,17557,Male,4405,2017,58,16,2,176.8981,163.85001,113,250.92491,45.564514,5,47.692307,White,Yes,1,Full-time (1750+ hours),0,17557,Female,4405,2017,58,17,2,176.8981,163.85001,50.849998,250.92491,24.447115,15,40,White,Yes,1,Full-time (1750+ hours),0
17559,17559,Male,4406,2017,24,16,2,93.224998,93.224998,79.099998,0,40.357143,15,37.692307,White,Yes,1,Full-time (1750+ hours),0,17559,Female,4406,2017,25,16,2,93.224998,93.224998,14.125,0,10.958107,10,24.788462,White,Yes,1,Part-time (50-1749 hours),0
17565,17565,Male,4407,2019,51,16,4,126.36001,123.12001,57.240002,62.307652,24.941177,10,44.134617,White,Yes,1,Full-time (1750+ hours),0,17565,Female,4407,2019,51,16,4,126.36001,123.12001,65.880005,62.307652,33.509666,12,37.807693,White,Yes,1,Full-time (1750+ hours),0
17567,17567,Male,4408,2017,58,16,2,392.12357,392.10999,282.5,.26116005,91.959633,7,59.076923,White,Yes,1,Full-time (1750+ hours),0,17567,Female,4408,2017,58,16,2,392.12357,392.10999,109.61,.26116005,64.704842,7,32.576923,White,Yes,1,Part-time (50-1749 hours),0
17568,17568,Male,4408,2023,59,13,2,116.104,99.360001,92,322.00006,31.944445,2,55.384617,Unknown,No,1,Full-time (1750+ hours),0,17568,Female,4408,2023,69,11,2,116.104,99.360001,7.3600001,322.00006,26.285715,20,5.3846154,White,No,0,Part-time (50-1749 hours),0
17569,17569,Male,4408,2019,42,9,5,73.818001,73.818008,54.000004,-.00014671913,25.96154,4,40,Other,Unknown,1,Full-time (1750+ hours),0,17569,Female,4408,2019,35,1,5,73.818001,73.818008,19.818001,-.00014671913,11.909856,4,32,Other,Unknown,0,Part-time (50-1749 hours),0
17572,17572,Male,4409,2019,23,12,2,19.548,19.440001,10.8,2.0769193,19.852942,5,10.461538,White,No,0,Part-time (50-1749 hours),0,17572,Female,4409,2019,19,12,2,19.548,19.440001,8.6400003,2.0769193,6.3952632,8,25.98077,White,No,1,Part-time (50-1749 hours),0
17592,17592,Male,4414,2017,29,13,3,141.26131,133.34,42.939999,152.33289,21.049019,1,39.23077,White,No,1,Full-time (1750+ hours),0,17592,Female,4414,2017,40,16,3,141.26131,133.34,90.400002,152.33289,48.394005,20,35.923077,White,Yes,1,Full-time (1750+ hours),0
17594,17594,Male,4414,2019,40,9,5,61.560001,61.560001,45.360001,0,21.807693,2,40,White,Unknown,1,Full-time (1750+ hours),0,17594,Female,4414,2019,34,12,5,61.560001,61.560001,16.200001,0,10.384616,14,30,White,No,1,Part-time (50-1749 hours),0
17595,17595,Male,4415,2019,22,14,2,61.560001,56.160004,37.800003,103.84611,18.511265,12,39.26923,White,Yes,1,Full-time (1750+ hours),0,17595,Female,4415,2019,23,16,2,61.560001,56.160004,18.360001,103.84611,16.392859,14,21.538462,White,Yes,1,Part-time (50-1749 hours),0
17601,17601,Male,4416,2019,25,13,3,196.1604,177.66,139.32001,355.77686,55.728001,3,48.076923,Other,No,1,Full-time (1750+ hours),0,17601,Female,4416,2019,24,16,3,196.1604,177.66,38.34,355.77686,16.314894,16,45.192307,Other,Yes,1,Full-time (1750+ hours),0
17607,17607,Male,4418,2017,30,15,4,88.139999,88.139999,62.150002,0,23.061224,5,51.826923,White,Yes,1,Full-time (1750+ hours),0,17607,Female,4418,2017,29,13,4,88.139999,88.139999,25.99,0,17.326666,25,28.846153,White,No,1,Part-time (50-1749 hours),0
17609,17609,Male,4418,2019,44,6,4,42.66,42.66,38.124001,0,16.677166,3,43.96154,White,Unknown,1,Full-time (1750+ hours),0,17609,Female,4418,2019,43,8,4,42.66,42.66,4.5360003,0,2.2148438,35,39.384617,White,Unknown,1,Full-time (1750+ hours),0
17611,17611,Male,4419,2023,57,12,2,123.72988,123.54588,92.3312,3.5384252,26.840466,5,66.153847,Black,No,1,Full-time (1750+ hours),0,17611,Female,4419,2023,52,16,2,123.72988,123.54588,31.21468,3.5384252,16.257647,12,36.923077,Black,Yes,1,Full-time (1750+ hours),0
17612,17612,Male,4419,2017,51,11,3,90.411301,90.399994,51.98,.21743774,20.792,10,48.076923,Other,No,1,Full-time (1750+ hours),0,17612,Female,4419,2017,44,14,3,90.411301,90.399994,38.419998,.21743774,13.950617,10,52.96154,White,Yes,1,Full-time (1750+ hours),0
17620,17620,Male,4421,2023,48,17,4,121.624,117.76,79.120003,74.307663,38.784313,2,39.23077,Other,Yes,1,Full-time (1750+ hours),0,17620,Female,4421,2023,40,17,4,121.624,117.76,38.639999,74.307663,20.553192,10,36.153847,White,Yes,1,Full-time (1750+ hours),0
17624,17624,Male,4422,2023,37,14,3,63.859039,58.880001,37.720001,95.750732,20.106609,5,36.076923,White,Yes,1,Full-time (1750+ hours),0,17624,Female,4422,2023,41,15,3,63.859039,58.880001,21.16,95.750732,13.830066,12,29.423077,White,Yes,1,Part-time (50-1749 hours),0
17630,17630,Male,4423,2023,36,13,4,77.279999,77.279999,43.240002,0,22.427387,5,37.076923,Black,No,1,Full-time (1750+ hours),0,17630,Female,4423,2023,34,17,4,77.279999,77.279999,34.040001,0,56.357616,10,11.615385,White,No,1,Part-time (50-1749 hours),0
17633,17633,Male,4424,2017,32,16,2,122.266,122.03999,63.279999,4.3462605,30.898438,3,39.384617,White,Yes,1,Full-time (1750+ hours),0,17633,Female,4424,2017,31,17,2,122.266,122.03999,58.759998,4.3462605,29.676767,4,38.076923,White,Yes,1,Full-time (1750+ hours),0
17640,17640,Male,4426,2017,56,12,2,141.25,114.13,113,521.53851,41.483112,4,52.384617,White,No,1,Full-time (1750+ hours),0,17640,Female,4426,2017,56,14,2,141.25,114.13,1.13,521.53851,9.416667,10,2.3076923,White,Yes,0,Part-time (50-1749 hours),0
17641,17641,Male,4426,2023,49,12,2,101.384,101.2,69,3.5385718,35.806953,10,37.057693,White,No,1,Full-time (1750+ hours),0,17641,Female,4426,2023,56,16,2,101.384,101.2,32.200001,3.5385718,20.125,2,30.76923,White,Yes,1,Part-time (50-1749 hours),0
17642,17642,Male,4426,2019,55,6,3,48.600002,48.599998,23.76,.000073359566,11.102804,4,41.153847,White,Unknown,1,Full-time (1750+ hours),0,17642,Female,4426,2019,49,11,3,48.600002,48.599998,24.84,.000073359566,11.607477,14,41.153847,Other,Unknown,1,Full-time (1750+ hours),0
17646,17646,Male,4427,2019,31,17,2,145.908,145.80002,70.200005,2.0766625,35.365242,5,38.173077,Black,Yes,1,Full-time (1750+ hours),0,17646,Female,4427,2019,30,17,2,145.908,145.80002,75.600006,2.0766625,38.57143,5,37.692307,Black,Yes,1,Full-time (1750+ hours),0
17648,17648,Male,4428,2019,31,12,3,74.165764,70.416,36.720001,72.11084,17.653847,6,40,White,No,1,Full-time (1750+ hours),0,17648,Female,4428,2019,39,11,3,74.165764,70.416,33.696003,72.11084,21.6,10,30,White,No,1,Part-time (50-1749 hours),0
17650,17650,Male,4428,2021,25,12,2,95.575195,73.5,31.499998,424.52298,21.874998,1,27.692308,Black,No,0,Part-time (50-1749 hours),0,17650,Female,4428,2021,26,14,2,95.575195,73.5,42,424.52298,33.870968,8,23.846153,Black,No,1,Part-time (50-1749 hours),0
17652,17652,Male,4429,2019,32,16,2,64.800003,52.920006,25.920002,228.46149,20.903227,10,23.846153,White,Yes,1,Part-time (50-1749 hours),0,17652,Female,4429,2019,32,17,2,64.800003,52.920006,27.000002,228.46149,39.705883,10,13.076923,White,Yes,1,Part-time (50-1749 hours),0
17653,17653,Male,4429,2023,31,16,2,90.344002,90.160004,55.200001,3.5384252,25.136612,2,42.23077,Black,Yes,1,Full-time (1750+ hours),0,17653,Female,4429,2023,28,14,2,90.344002,90.160004,34.959999,3.5384252,26.892307,5,25,Black,Yes,0,Part-time (50-1749 hours),0
17654,17654,Male,4429,2021,38,12,4,108.93749,108.78,84,3.028723,31.674206,3,51,Black,No,1,Full-time (1750+ hours),0,17654,Female,4429,2021,33,15,4,108.93749,108.78,24.779999,3.028723,13.394594,15,35.576923,Black,No,1,Full-time (1750+ hours),0
17655,17655,Male,4430,2023,45,14,4,177.56,175.72,115,35.384544,50.705467,18,43.615383,White,Yes,1,Full-time (1750+ hours),0,17655,Female,4430,2023,31,15,4,177.56,175.72,60.720001,35.384544,39.326427,10,29.692308,White,No,1,Part-time (50-1749 hours),0
17667,17667,Male,4433,2021,58,12,2,104.9601,104.93279,69.711594,.52510774,26.812153,10,50,White,No,1,Full-time (1750+ hours),0,17667,Female,4433,2021,59,12,2,104.9601,104.93279,35.221199,.52510774,16.933268,20,40,White,No,1,Full-time (1750+ hours),0
17673,17673,Male,4434,2019,62,16,4,297.108,264.60001,140.40001,625.15375,70.481934,10,38.307693,Other,Unknown,1,Full-time (1750+ hours),0,17673,Female,4434,2019,56,16,4,297.108,264.60001,124.2,625.15375,63.367348,20,37.692307,Other,Unknown,1,Full-time (1750+ hours),0
17674,17674,Male,4434,2017,34,12,4,57.064999,57.064999,47.459999,0,17.61039,5,51.826923,Black,No,1,Full-time (1750+ hours),0,17674,Female,4434,2017,29,15,4,57.064999,57.064999,9.6049995,0,7.9445825,14,23.25,Black,No,1,Part-time (50-1749 hours),0
17679,17679,Male,4436,2021,42,12,3,223.91563,209.1747,63.224697,283.47955,84.524994,25,14.384615,White,No,0,Part-time (50-1749 hours),0,17679,Female,4436,2021,43,16,3,223.91563,209.1747,145.95,283.47955,67.569443,15,41.53846,White,Yes,1,Full-time (1750+ hours),0
17680,17680,Male,4436,2019,46,14,5,578.01605,577.80005,432.00003,4.1539121,175.60976,5,47.307693,White,Yes,1,Full-time (1750+ hours),0,17680,Female,4436,2019,42,17,5,578.01605,577.80005,145.8,4.1539121,93.762062,8,29.903847,White,Yes,1,Part-time (50-1749 hours),0
17690,17690,Male,4438,2021,36,14,5,98.137192,89.669991,64.469994,162.8308,26.101213,3,47.5,Black,No,1,Full-time (1750+ hours),0,17690,Female,4438,2021,37,14,5,98.137192,89.669991,25.199999,162.8308,20.16,2,24.038462,Black,No,0,Part-time (50-1749 hours),0
17700,17700,Male,4441,2023,33,16,2,156.40001,156.40001,78.200005,0,39.897961,5,37.692307,White,Yes,1,Full-time (1750+ hours),0,17700,Female,4441,2023,33,16,2,156.40001,156.40001,78.200005,0,39.897961,5,37.692307,White,Yes,1,Full-time (1750+ hours),0
17712,17712,Male,4444,2023,30,12,4,82.800003,82.800003,41.400002,0,19.903847,2,40,Other,No,1,Full-time (1750+ hours),0,17712,Female,4444,2023,32,12,4,82.800003,82.800003,41.400002,0,19.903847,2,40,Black,No,0,Full-time (1750+ hours),0
17713,17713,Male,4444,2019,29,13,4,55.512001,41.472,0,270.00003,0,4,48.46154,Other,No,0,Full-time (1750+ hours),0,17713,Female,4444,2019,33,16,4,55.512001,41.472,41.472,270.00003,21.6,6,36.923077,Black,Yes,1,Full-time (1750+ hours),0
17718,17718,Male,4445,2023,27,12,4,60.720001,60.720001,16.559999,0,34.5,3,9.2307692,Black,No,1,Part-time (50-1749 hours),0,17718,Female,4445,2023,27,16,4,60.720001,60.720001,44.16,0,21.23077,4,40,Unknown,Yes,1,Full-time (1750+ hours),0
17727,17727,Male,4448,2017,46,16,4,180.8,180.79999,146.89999,.00029343826,55.64394,7,50.76923,White,Yes,1,Full-time (1750+ hours),0,17727,Female,4448,2017,43,14,4,180.8,180.79999,33.900002,.00029343826,19.697849,35,33.096153,White,No,1,Part-time (50-1749 hours),0
17729,17729,Male,4448,2019,59,6,4,66.959999,45.360001,22.68,415.38458,11.117647,10,39.23077,White,Unknown,0,Full-time (1750+ hours),0,17729,Female,4448,2019,47,7,4,66.959999,45.360001,22.68,415.38458,11.036497,15,39.51923,White,Unknown,1,Full-time (1750+ hours),0
17731,17731,Male,4449,2023,46,17,10,197.95364,151.8,128.8,887.57001,65.714287,3,37.692307,White,Yes,1,Full-time (1750+ hours),0,17731,Female,4449,2023,42,16,10,197.95364,151.8,23,887.57001,20,3,22.115385,White,Yes,1,Part-time (50-1749 hours),0
17735,17735,Male,4450,2017,45,13,3,98.931503,85.485626,35.005138,258.57455,16.057404,4,41.923077,Other,No,1,Full-time (1750+ hours),0,17735,Female,4450,2017,39,12,3,98.931503,85.485626,50.480492,258.57455,23.327398,21,41.615383,Other,No,1,Full-time (1750+ hours),0
17740,17740,Male,4451,2017,52,17,2,222.09019,220.35001,109.61,33.465164,43.018055,4,49,White,Yes,1,Full-time (1750+ hours),0,17740,Female,4451,2017,53,17,2,222.09019,220.35001,110.74,33.465164,83.263161,6,25.576923,White,Yes,1,Part-time (50-1749 hours),0
17747,17747,Male,4453,2019,49,15,3,84.456001,78.840004,35.640003,107.99995,15.84,5,43.26923,White,No,1,Full-time (1750+ hours),0,17747,Female,4453,2019,48,16,3,84.456001,78.840004,43.200001,107.99995,21.95122,9,37.846153,White,Yes,1,Full-time (1750+ hours),0
17750,17750,Male,4453,2021,53,14,3,78.834,78.834,22.049999,0,16.578947,13,25.576923,Black,No,1,Part-time (50-1749 hours),0,17750,Female,4453,2021,45,16,3,78.834,78.834,56.783997,0,27.299999,2,40,Black,Yes,1,Full-time (1750+ hours),0
17758,17758,Male,4455,2017,38,13,3,108.706,108.48,61.02,4.3462605,29.336538,6,40,Black,No,1,Full-time (1750+ hours),0,17758,Female,4455,2017,36,16,3,108.706,108.48,47.459999,4.3462605,23.356298,5,39.076923,Black,Yes,1,Full-time (1750+ hours),0
